Status,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249,V250,V251,V252,V253,V254,V255,V256,V257,V258,V259,V260
CD,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,0,14,0,3,1,0,0,60,0,1,0,0,0,0,0,2410,0,0,0,0,0,24,0,0,0,0,0,0,0,0,2,0,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,24,0,0,0,0,0,30,437,0,11,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,2182,255,856,0,774,1,2,6,0,0,0,0,0,253,0,0,0,0,0,0,1686,763,0,2,0,0,0,234,3,0,51,0,0,0,1,26,0,137,0,4904,171,0,0,39,0,15,254,1,16,0,0,0,0,161,13,0,144,39,0,4,0,0,0,0,0,0,0,0,4,0,15,0,0,565,0,0,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,2,0,1,458,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,823,0,14,0,0,69,0,0,0,0,0,31,3,0,1,0,714,0,0,1,0,1,175,0,0,45,0,0,0,760,0,28,0,0,0,0,0,298,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,75,0,0,1479,0,14,0,0,0,6,1183,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,93,42,381,0,33,86,179,376,0,2,0,0,0,57,0,0,0,0,0,0,208,145,0,0,0,0,0,0,0,0,322,0,0,0,0,59,0,59,0,3044,3,105,0,11,0,1,0,44,2,546,0,0,30,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2569,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CD,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577,115,2,0,1935,4,1,10,0,0,0,0,0,5719,0,0,0,7,0,441,0,1,0,0,0,0,0,1968,0,0,1,0,0,0,0,0,0,0,0,1,374,0,0,0,0,0,0,0,0,2,0,0,0,945,0,0,333,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,96,0,7,0,36,0,507,0,0,0,0,0,0,335,0,3,2,0,0,534,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,27,0,0,0,0,0,54,0,2,0,0,0,0,0,7194,0,314,0,0,66,31,0,0,0,0,0,0,1,0,667,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,34,4,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,1,0,2015,200,1717,0,1517,585,1036,1832,13,0,0,0,0,873,0,0,0,0,0,0,182,1060,0,0,0,0,0,12,0,0,697,0,0,0,1,128,1,31,0,974,146,2,2,37,0,19,2,0,126,514,0,0,41,15,0,0,39,18,0,0,0,0,0,0,0,0,0,0,2483,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
CD,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,3,0,12,0,5408,0,0,111,0,54,633,0,0,63,2248,0,1,1258,0,632,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,132,0,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,0,0,0,0,0,0,476,24,534,0,921,348,205,488,0,0,1,0,0,88,0,0,0,1,0,0,45,381,0,0,0,0,0,1,0,0,562,3,0,0,0,33,0,14,0,2230,20,0,0,92,0,6,1,8,9,103,0,0,37,1,0,0,65,2,0,0,6,112,2,0,0,0,0,0,5,0,4,0,0,95,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,158,0,0,0,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,383,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,63,0,0,11,0,0,0,0,0,0,0,110,0,3,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,448,2,22,0,0,139,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,516,329,390,0,1174,301,293,803,0,0,0,0,0,303,0,0,0,0,0,0,25,64,0,0,0,0,0,62,0,0,80,3,0,0,0,118,0,2,0,390,1,401,0,0,0,0,2,0,4,0,0,0,0,226,0,0,12,6,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,4954,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,326,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,12,0,0,0,143,0,0,28,0,0,0,0,0,651,0,0,0,0,0,0,5,310,0,0,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,3228,17,1,0,0,0,0,3,0,0,0,0,0,0,39,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,27,0,0,1576,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,2,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CD,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,0,0,0,0,0,86,0,4,0,0,0,0,0,3293,0,0,0,0,19,70,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,7,0,0,0,0,0,31,161,0,40,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1409,66,448,0,631,0,0,4,0,0,0,0,0,549,0,0,0,0,0,5,7,1053,0,0,0,0,1,274,0,0,269,0,0,0,2,0,0,7,0,979,21,138,0,1,0,0,0,0,72,0,0,0,0,92,31,0,341,0,12,0,0,0,278,0,0,0,0,0,5,0,8,0,0,9,0,1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,5,4,0,0,0,0,0,0,0,6,0,2,0,32,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CD,0,0,0,0,10,0,0,0,0,0,0,0,0,0,25,0,0,0,0,206,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,779,189,0,0,0,0,1,0,0,0,0,0,75,992,0,17,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,4,0,2,0,0,0,0,0,3,6,0,0,0,2,0,0,0,0,0,0,685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,780,26,247,0,128,180,0,21,0,0,0,0,0,123,0,0,0,0,0,0,961,12,0,2,0,0,0,79,1,0,125,0,0,0,0,42,0,2,0,3132,51,0,0,11,0,0,0,1,2,0,0,0,0,0,0,0,316,0,0,0,28,1257,5,0,0,0,0,0,0,177,0,0,0,166,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,43,0,0,0,0,0,0,0,0,1,0,0,0,185,5,51,0,0,0,0,0,0,1,0,14,1,2,0,184,61,0,2,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,8173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,457,0,0,31,0,0,0,0,0,0,40,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,48,0,0,0,0,492,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1373,0,19,0,2,0,0,1,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,4,0,0,16,0,0,0,0,0,0,0,3575,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,4,0,0,0,391,17,373,0,709,277,293,0,0,0,0,0,0,285,1,0,0,3,0,0,4,97,0,0,0,0,0,11,0,0,103,0,0,0,0,87,0,29,0,900,167,125,0,55,0,29,0,0,17,94,0,0,5,4,0,0,2,7,1,0,0,0,499,0,7,0,0,0,0,0,1,0,0,1,0,0,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,4,0,0,0,0,0,4,0,1,0,0,0,0,0,9138,0,907,0,0,45,144,0,0,0,0,0,0,7,0,596,0,0,0,0,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103,3,91,0,0,72,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,982,168,1306,0,684,4,678,678,0,0,0,0,0,516,0,0,0,0,0,0,2862,874,0,0,0,0,0,29,0,0,758,0,0,0,0,366,0,24,0,7352,44,1580,0,57,0,17,3090,4,8,940,0,0,81,29,5,0,47,8,0,0,0,59,0,0,0,0,0,0,3955,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,84,0,0,3,0,0,0,0,0,0,0,1815,0,1,0,0,2,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,61,0,0,0,0,0,0,0,0,0,58,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,25,715,0,42,103,122,322,0,0,0,0,0,103,0,0,0,0,0,0,251,338,0,0,0,0,0,0,0,0,361,6,0,2,0,9,0,70,0,4206,8,77,0,80,0,2,0,9,0,901,0,0,67,19,0,0,5,3,0,0,0,0,12,0,0,0,0,0,1669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,157,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,0,0,0,0,0,0,0,1,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,179,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,2,0,0,0,0,0,0,2,9,26,0,0,44,0,0,0,0,0,0,2149,0,48,10,2,1091,0,1,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,1,0,0,1370,216,2590,94,100,3,0,19,0,0,1,0,0,2128,0,0,0,0,0,0,12,0,0,0,0,0,0,342,0,0,335,0,0,0,0,0,0,96,0,3304,0,0,0,0,0,0,0,0,0,0,0,0,0,1624,5,0,478,0,1,0,0,0,0,0,13,0,0,0,1,0,7,0,0,1419,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2311,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,2,0,209,0,0,0,0,0,0,5,0,22,0,0,2,701,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,10,0,0,77,0,0,18,0,1,0,0,0,0,0,2628,0,48,15,0,7,20,21,0,0,1,0,0,1,0,655,0,0,0,0,4,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,51,7,157,0,50,11,0,0,0,0,0,0,0,0,2,1,0,0,31,1,0,0,0,47,0,0,418,137,666,0,156,181,218,340,0,0,0,0,0,338,1,0,0,1,0,0,952,199,0,0,0,0,0,30,0,0,1307,3,0,0,3,184,0,379,0,3980,163,0,0,137,0,4,136,156,13,635,0,0,34,22,4,0,91,17,3,5,0,0,246,0,0,0,0,0,56,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3577,0,0,1,0,0,16,0,0,0,0,0,0,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,74,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,128,24,8,0,65,510,12,37,2,0,0,0,0,129,0,0,0,0,0,0,7,727,0,0,0,1,0,6,0,0,35,0,0,0,0,0,0,0,0,1468,1,32,0,1,0,0,0,0,0,420,0,0,40,9,0,0,1,0,1,0,0,0,4,4,0,0,0,0,2757,0,8,0,0,178,0,0,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,370,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,588,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,6,0,2,0,0,0,2,0,0,0,3,0,3,0,5906,0,655,0,0,38,444,650,0,70,0,3206,0,1622,27,1533,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,1,0,0,1,0,0,0,1,0,1,571,5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,13,0,0,0,1,1,0,644,24,450,0,528,610,585,366,3,0,0,0,0,110,0,0,0,0,0,0,133,367,0,0,0,0,0,5,0,0,2610,4,0,1,2,34,0,25,0,3731,12,1594,0,538,0,8,243,52,7,309,0,0,28,32,2,0,16,5,0,0,43,736,3,0,0,0,0,0,391,0,2,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33,0,0,0,1,0,89,122,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,1,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
CD,0,0,0,0,6,19,0,0,0,0,0,0,0,0,1,0,0,0,0,44,0,11,0,0,30,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,1,0,0,0,0,0,0,1,8,0,8,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,59,4,41,0,0,12,0,0,0,0,0,1,0,0,0,6,0,0,2,0,0,0,1,0,0,0,710,44,363,0,75,7,198,379,10,0,0,0,0,454,0,0,1,0,0,0,407,473,0,0,0,0,0,104,0,0,162,1,0,0,0,57,0,118,0,493,0,415,0,4,0,8,188,0,38,316,0,0,16,5,3,0,219,10,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,40
CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,152,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,278,757,0,1600,0,0,320,0,0,0,0,0,747,0,0,0,0,0,0,345,40,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,64,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,18,0,0,99,0,0,5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,9,0,0,117,3,124,0,66,30,20,103,0,0,0,0,0,56,0,0,0,0,0,0,140,76,0,0,0,0,0,211,1,0,191,0,0,0,0,92,0,7,0,1607,17,86,0,1,0,0,333,4,39,9,0,0,0,8,3,0,9,3,2,8,0,0,0,0,0,0,0,0,854,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
CD,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,16,0,0,38,0,5,0,0,0,0,0,515,0,2,0,0,0,5,0,0,0,0,0,0,0,0,23,0,0,0,0,0,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,18,225,36,378,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,11,1,0,0,1,51,0,0,2367,111,2567,0,206,104,563,984,46,0,0,0,0,747,0,0,0,0,0,0,120,596,0,0,0,0,0,21,0,0,345,0,0,2,1,239,0,1533,0,1141,15,1816,0,5,0,26,0,3,47,1476,0,0,145,36,4,0,45,37,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
CD,0,0,0,17,233,73,0,1,0,0,0,0,0,0,0,0,1,0,278,2711,0,0,0,300,0,104,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,40,0,222,0,0,39,4,2,0,112,0,0,0,4,23,418,0,0,432,0,0,0,0,0,0,1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2875,0,1379,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3945,2,353,0,0,0,0,0,0,0,0,0,0,0,1,0,84,0,1,0,296,0,1505,0,2,0,0,0,0,253,0,31,4,0,1,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CD,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0,63,0,0,143,0,0,10,0,3,2,0,0,0,0,98,22,4,0,0,0,2,1,0,0,0,0,2,110,0,11,0,0,0,0,1,464,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,393,6,152,0,0,146,0,0,0,0,0,13,0,0,4,8,0,4,11,0,0,0,0,0,0,0,693,145,785,0,111,38,429,577,3,0,0,0,0,163,0,0,0,0,0,0,30,223,0,0,0,0,1,180,8,0,438,1,0,0,0,13,0,72,0,2541,2,712,0,81,0,12,128,34,93,699,0,0,41,9,0,0,2,5,1,19,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,4,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,8,626,0,0,234,0,0,1,0,0,2,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,445,1,2,2,145,0,1021,0,0,0,0,0,0,217,0,0,0,0,0,18,2,0,1,0,0,2,1112,0,0,0,0,0,0,0,0
CD,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,17,0,0,0,0,0,6,80,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2,91,0,527,0,2,56,0,0,0,0,0,335,0,0,0,0,0,0,245,2,0,0,0,0,0,150,0,0,80,0,0,0,0,0,0,0,0,2415,83,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,773,0,1,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
